product_category_name,order_item_id,price,freight_value,review_score,review_comment_title,review_comment_message
artes,1,89.99,12.36,3,Quadro leão. ,"So não gostei pq o quadro não veio protegido em caixa veio so embrulhado no papel bolha .
 o material e frágil deveria ser mais embalado para transporte . "
artes,1,99.99,11.79,5,Excelente Produto,Produto muito bem feito! Recomendo
artes,1,79.9,11.65,5,Belo Quadro,"Exatamente como na imagem, um belo efeito no ambiente, quem entra comenta!"
artes,1,79.9,14.46,1,Não recebi o produto ,"Consta que meu produto foi entregue ,porém não foi "
artes,1,69.99,11.51,1,Decepcionado!!!!,"A ficha técnica do produto não condiz com a mercadoria entregue.
Propaganda enganosa!!!!!!"
moveis_decoracao,1,39.9,23.43,5,Muito bom ,Produto chegou rápido e corretamente muito obrigado
pet_shop,1,29.9,13.23,5,otima,otima compra entrega rapida
pet_shop,1,29.9,13.23,5,Ótima loja!!,"Poderiam mandar os produtos tudo junto num mesmo frete, assim economizaríamos na entrega, tirando isso, foram muito atenciosos e recomendo à todos!!"
pet_shop,2,29.9,13.23,5,Ótima loja!!,"Poderiam mandar os produtos tudo junto num mesmo frete, assim economizaríamos na entrega, tirando isso, foram muito atenciosos e recomendo à todos!!"
pet_shop,3,29.9,13.23,5,Ótima loja!!,"Poderiam mandar os produtos tudo junto num mesmo frete, assim economizaríamos na entrega, tirando isso, foram muito atenciosos e recomendo à todos!!"
ferramentas_jardim,1,609.0,30.34,5,cicero,excelente parabéns toda equipe
beleza_saude,1,29.9,9.52,5,Satisfeito,Recomendo
beleza_saude,1,28.9,19.32,5,Produto bom,Produto de acordo o anúncio. Muito bom 
beleza_saude,1,31.9,17.9,3,O outro produto não chego,O aspirador não chegou
automotivo,2,29.6,17.91,3,O outro produto não chego,O aspirador não chegou
cama_mesa_banho,1,46.9,13.91,5,Ótimo,Bom produto é rápida entrega😏
cama_mesa_banho,2,46.9,13.91,5,Ótimo,Bom produto é rápida entrega😏
cama_mesa_banho,1,46.9,13.91,4,👍,Aprovado!
esporte_lazer,1,82.76,26.66,4,Produto pequeno demais.,"Foi entregue, mas produto muito aquem do solicitado. 
Veio a medida muito pequeno, no site de venda o ideal seria ter um link demonstrativo de; P, M, G e GG.
Att;
Laudenir Carvalho
"
brinquedos,1,55.9,62.19,1,PRODUTO ENTREGUE,ESSE PRODUTO VEIO QUEBRADO QUERO OUTRO
beleza_saude,1,269.45,19.77,5,Ótimo,Gostei muito do site
utilidades_domesticas,1,89.0,18.42,5,targaryen 10. lannister 0.,"Comprei o produto em Junho. Após pagto disseram q não tinham o produto em estoque e propuseram vale ou dinheiro em 10d úteis.

Vencida pelo cansaço, refiz a compra e deu certo 2 meses depois."
automotivo,1,64.8,14.76,1,Ruim ,Parecia um produto de melhor qualidade 
beleza_saude,1,249.65,19.63,1,nao recomendo,"o produto não correspondeu as minhas expectativas, comprei um esteto e recebi só o estojo."
esporte_lazer,1,499.0,10.36,5,Muito bom ,Gostei do produto é do valor em comparação as outras lojas 
automotivo,1,329.99,21.28,5,Super recomendado 17/05/,Recebi o produto em ótimas condições.
esporte_lazer,1,14.5,12.79,5,Rapidez e seriedade,"Já comprei vários produtos, rapidez, seriedade e qualidade.
Vou continuar comprando."
ferramentas_jardim,1,194.99,23.94,3,Razoável ,"É bonitinho, a base é de plástico. Pelo preço poderia ser um pouco melhor."
construcao_ferramentas_iluminacao,1,60.0,23.22,5,Produto correto,Chegou o produto corretamente.
cama_mesa_banho,1,49.99,38.62,2,Ruim,Recebi o produto antes do prazo mas veio com defeito no zíper.
instrumentos_musicais,1,1350.0,294.76,1,Aguardando o desfecho.,"Ainda não tenho totalmente como avaliar a loja, uma vez que o produto foi entregue muito quebrado e não sei como será solucionado o problema."
perfumaria,1,63.5,19.41,1,PRODUTO NÃO ENTREGUE,Gostaria de saber pq o produto não foi entregue. Gostaria de uma solução 
cama_mesa_banho,1,129.0,47.4,3,PRODUTO COM DEFEITO,SOLICITEI DEVOLUÇÃO. PRODUTO COM DEFEITO
cama_mesa_banho,1,129.0,14.99,1,nao recomendo,pessimo sem qualidade
beleza_saude,1,37.9,9.02,2,Razoável ,O produto foi entregue no prazo porém veio com a tampa quebrada e o produto vazando 
cool_stuff,1,219.99,45.46,5,Ótimo.,"Produto de qualidade conforme o anunciado. O pedido foi entregue 15 dias antes da data inicial, uma maravilha."
esporte_lazer,2,109.9,19.12,3,Ainda não recebi o produt,"Só foi entregue apenas um produto, a nota fiscal veio constando apenas um produto, mas a compra foi de dois produtos."
perfumaria,1,82.0,19.12,3,Ainda não recebi o produt,"Só foi entregue apenas um produto, a nota fiscal veio constando apenas um produto, mas a compra foi de dois produtos."
esporte_lazer,3,104.7,9.74,3,Ainda não recebi ,Ainda não recebi o whey proten somente o naara pelo valor do frete já era para ter recebido frete muito caro outros sem condições o frete impossibilita a compra 
esporte_lazer,1,159.9,19.48,3,Ainda não recebi ,Ainda não recebi o whey proten somente o naara pelo valor do frete já era para ter recebido frete muito caro outros sem condições o frete impossibilita a compra 
esporte_lazer,2,159.9,19.48,3,Ainda não recebi ,Ainda não recebi o whey proten somente o naara pelo valor do frete já era para ter recebido frete muito caro outros sem condições o frete impossibilita a compra 
esporte_lazer,1,107.9,18.86,5,100,Recebi o produto corretamente como havia comprado 
esporte_lazer,1,109.7,19.68,5,Naara,Eubrecomendo
esporte_lazer,1,107.9,8.92,5,Recomendo ,Gostei o produto.
esporte_lazer,1,109.7,37.68,3,bom,"bom dia... recebi meu segundo produto comprado nessa loja, porem o primeiro estava bem embalado e nos conformes, mas o segundo estava com o lacre abaixo da tampa aberto."
esporte_lazer,1,107.9,15.86,1,00,00
esporte_lazer,1,107.9,18.86,5,super recomendo,Chegou antes do prazo....muito bom. Continuam bons de serviço e de atendimento.
esporte_lazer,1,107.9,15.86,5,Estou satisfeito.,"Recebi o produto antes do prazo previsto, muito bom."
esporte_lazer,1,107.9,22.69,5,Satisfeito com a loja,A loja entregou antes do prazo previsto
esporte_lazer,1,107.9,15.86,5,Muito bom,"Muito rápido entrega, só tive um problema com os correios pois entregaram meus produtos em dias diferentes."
esporte_lazer,2,107.9,15.86,5,Muito bom,"Muito rápido entrega, só tive um problema com os correios pois entregaram meus produtos em dias diferentes."
bebes,1,24.99,8.88,4,Chegou muito rapido ,Gostei da entrega . a unica coisa que não gostei é que o bocal de onde coloca a luz não está centralizado . 
cama_mesa_banho,1,24.9,18.23,5,Fronha boa,Ótima qualidade
automotivo,1,187.9,39.85,1,produto insatisfatorio,demora na entrega e produto de baixa qualidade
eletronicos,1,18.9,13.47,3,Talvez recomendável,"O produto chegou muito rápido embora o modelo do controle não foi o anunciado, e sim um similar e talvez genérico, inclusive a NF menciona o CT-90333 Toshiba, e foi recebido um com modelo CRS7925.
"
eletrodomesticos,1,46.0,22.93,1,mediano,Estou aguardando contato para saber o que aconteceu com o produto. Pois pedi dois e chegou apenas um.
consoles_games,1,737.99,26.13,5,Excelente,Recebi até antes do prazo esperado. Excelente!! Recomendo com louvor.
consoles_games,1,779.0,40.31,2,ENTREGA,ATE AGORA O PRODUTO NÃO FOI ENTREGUE
malas_acessorios,1,189.9,15.41,5,Otimo,"Otimo produto, acabamento, qualidade...
Entrega rapida e antecipada;
Recomendo!"
malas_acessorios,1,189.9,24.26,5,Super recomendo!!!,Chegou no prazo e com qualidade!!
moveis_decoracao,1,249.0,120.61,5,"recomendo,ótimo ","Produto chegou em perfeito estado ,gostei muito "
cama_mesa_banho,1,71.49,19.69,5,Adorei ,"Comprei uns 4 produto para vem ser via,chegou os 3 ante da data para chega,só falta um produto meu chega .Agora só vou compra as coisa no baratheon."
beleza_saude,1,36.94,15.36,5,super,muito bom
esporte_lazer,1,89.0,19.81,4,BOA ENTREGA,"Não gostei do produto, pq ele é muito grande, mas é de ótima qualidade, só não é o q eu procurava..."
perfumaria,1,65.0,52.81,5,Muito bom ,"Amei o kit , chegou com 8 dias q eu tinha pedido.. Muito bom , não faltou nenhum e veio sem nenhum defeito 👐"
cama_mesa_banho,1,64.9,20.18,5,Recomendo,"tudo ok, produto de boa qualidade"
beleza_saude,1,72.9,15.61,5,Entrega rápida,Bom produto.
moveis_escritorio,1,159.98,49.49,1,Faltam peças,"Recebemos o produto faltando peças.
MANDAMOS E-MAIL FAZENDO CONTATO E NÃO OBTIVEMOS RETORNO. "
cama_mesa_banho,1,29.99,12.87,5,Entrega feita,Td certo com a entrega
esporte_lazer,1,99.0,9.44,4,Excelente serviço ,Falta apenas mais instruções como usar os produtos. Se separados ou juntos?
cama_mesa_banho,1,114.9,9.07,5,Excelente,"Qualidade ótima, produto conforme a foto, lindo. Amei."
cama_mesa_banho,2,179.9,16.41,5,Excelente,"Qualidade ótima, produto conforme a foto, lindo. Amei."
cama_mesa_banho,1,114.9,23.6,5,Cortina,Muito bom. Foi exatamente o que pedi.
cama_mesa_banho,1,99.9,12.19,5,Super rercomendo,As Lojas lannister sempre entregam o produto corretamente e antes do prazo. 
utilidades_domesticas,1,79.0,23.94,5,Recomendo,Super recomendo
telefonia,1,28.99,12.86,5,Positiva,Veio um ótimo produto tanto a capinha como a película são muito adaptáveis.
moveis_escritorio,1,79.98,34.04,1,Insatisfeito ,"Comprei a cadeira com a previsão de entrega de 2 semanas, já fazem mas de 30 dias e nada da cadeira. Comprei a mesma cadeira em outro site para uma amiga, ela recebeu com 20 dias e eu a minha nada"
moveis_escritorio,1,79.98,35.57,5,Otimo,"Deu tudo certo , gostei e recomendo, produto bom e perfeito "
moveis_escritorio,1,89.98,52.67,5,PRODUTO OK,"prazo foi estendido,porém entregue no prazo divulgado na propaganda. Cadeira conforme foto, vem para montar, mais fácil e linda"
moveis_escritorio,1,79.98,30.67,1,**,liguei nesta data pra central pois desse pedido ainda nao recebi a cadeira de escritorio e acompanhando meus pedidos esta como entregue
cama_mesa_banho,2,26.0,0.47,1,**,liguei nesta data pra central pois desse pedido ainda nao recebi a cadeira de escritorio e acompanhando meus pedidos esta como entregue
relogios_presentes,1,738.0,24.14,3," BOM , MENOS LOGISTICA",comprei um relogio de 730e paguei 25 de frete e a loja envia PELO CORREIO E AINDA VIA PAC.
industria_comercio_e_negocios,1,76.0,34.53,1,Insatisfeito,Produto que foi entregue não confere com o pedido da minha compra.
esporte_lazer,1,175.9,86.96,1,Atraso na entrega ,Ainda não recebi o produto é já se passou o prazo solicitado.
relogios_presentes,1,146.01,13.68,4,RECOMENDO ,"RELOGIO LINDO ,POREM ELE É PEQUENO ,ESTOU ACOSTUMADA COM RELOGIOS TIPO FAUSTAO RS ,MAS ESSE BEM LEVE ,SÓ QUE VEIO CAIXA DE PAPEL BEM INFERIOR POR SER CASIO "
relogios_presentes,1,127.0,17.8,4,7,Entrega no prazo 
relogios_presentes,1,144.0,14.37,4,Boa loja,"Boa loja, s[o a entrega que poderia ser mais rápida."
relogios_presentes,1,145.0,19.12,5,Muito bom,"Tudo certo, chegou no tempo certo e veio tudo ok"
relogios_presentes,1,127.0,17.8,5,super recomendo,produto excelente
relogios_presentes,1,149.9,7.91,1,Modelo diferente,"Infelizmente, me entregaram um modelo diferente do que comprei. Inferior é mais barato. Lamentável."
relogios_presentes,1,145.0,37.93,4,Bom ,Bom 
relogios_presentes,1,124.9,16.84,1,Péssimo atendimento,"O produto demorou aproximadamente 50 dias para ser entregue. Além disso eles me enviaram um produto de outro modelo, totalmente divergente ao anunciado. FUJAM da parceira targaryen."
relogios_presentes,1,124.9,9.23,5,Bom,"Gostei do produto, veio bem embalado, e era do jeitinho que eu imaginava. "
relogios_presentes,1,124.9,16.84,3,produto errado,pedi casio prata com fundo preto veio com fundo branco 
relogios_presentes,1,155.0,19.19,5,Excelente.,"Este fornecedor, parceiro das Lojas lannister é comprometido com seus clientes. Pois demonstrou profissionalismo e competência no prazo de entrega e na qualidade de embalar o produto do consumidor."
relogios_presentes,1,146.01,39.99,5,Excelente ,Produto de ótima qualidade e atendimento nota 10. Entrega muito eficiente bem antes do prazo dado. Parabéns.
relogios_presentes,1,124.9,9.23,4,Bom,"Gostei do produto e da rapidez ao ser entregue, mais não fiquei satisfeita pela embalagem que veio achei muito fuleira pois a caixa do casio veio toda amassada e de péssima qualidade.
"
relogios_presentes,1,124.9,7.74,1,Não recomendo ,"Comprei o modelo Casio Digital Vintage LA680WA-1BDF Prata ,porém me enviaram o modelo Casio Vintage Digital Fashion A159WA-N1DF Prata."
relogios_presentes,1,134.9,18.82,2,Produto errado,Quero a troca
relogios_presentes,1,124.9,16.84,1,Produto não entregue ,"Não recebi o produto e não tive nenhuma satisfação da empresa e no status consta como entregue, sempre comprei pela sub e nuca nunca tive esse tipo de problema, MUITO INSATISFEITA, quero meu dinheiro "
relogios_presentes,1,124.9,9.23,3,Falta de atenção,"Os produtos da loja targaryen são de ótima qualidade e chega até antecipado de seu prazo previsto para entrega, porém, acredito que por falta de atenção o modelo do meu relógio chegou errado."
relogios_presentes,1,124.9,16.84,3,Recebi produto diverso ,Comprei um relógio e veio o modelo diferente do qual solicitei 
relogios_presentes,2,145.0,33.81,2,RECEBI SOMENTE UM PRODUTO,FIZ A COMPRA DE DOIS PRODUTO E SÓ RECEBI UM PRODUTO E FORAM COBRADOS DOIS PRODUTOS.
relogios_presentes,1,146.0,12.08,2,RECEBI SOMENTE UM PRODUTO,FIZ A COMPRA DE DOIS PRODUTO E SÓ RECEBI UM PRODUTO E FORAM COBRADOS DOIS PRODUTOS.
relogios_presentes,1,124.9,7.74,1,Meu produto veio errado,Meu produto veio errado outro modelo fui trocar não tem mais
relogios_presentes,1,134.9,18.82,1,Péssimo,Comprei um produto e recebi outro!!! Totalmente insatisfeita.
relogios_presentes,1,142.0,18.87,1,Péssima loja,"Comprei um relogio, veio outro, mandei msgs, ninguém responde, ninguém retorna! Vendi pra uma amiga pra não perder meu dinheiro!! Não compreeem!! Mandam errado e não respondem os clientes! "
relogios_presentes,1,134.9,19.63,2,PRODUTO VEIO INCORRETO,Comprei um modelo e veio outro. Espero que troquem por o produto correto!
relogios_presentes,1,149.9,15.93,3,Não recomendo,Não recomendo porque recebi o produto incorreto.
relogios_presentes,1,124.9,16.84,1,Reclamação,Não foi entregue a mercadoria comprada pelo site. Foi entregue um produto divergente do comprado.
relogios_presentes,1,124.9,7.74,2,Sem recomendação,Está faltando receber um produto: Pulseira Masculina de Couro Caveira Couro Legítimo + Pedra Preto 20 
relogios_presentes,1,124.9,7.74,3,Recomendo,Recebi o produto errado.
relogios_presentes,1,128.9,7.77,2,Nao recebi certo,O produto que recebi veio incorreto
relogios_presentes,1,124.9,16.84,1,Outro modelo/original???,"Recebi um modelo de relógio diferente do que comprei. O modelo Casio que comprei é o A680, porém, para minha surpresa recebi o A168. Fora isso tenho lá minhas dúvidas sobre a originalidade do produto."
relogios_presentes,1,144.0,19.98,4,Recomendo,"Compra fácil e entrega rápida, só o frete que acho que deveria ter um valor mais baixo"
relogios_presentes,1,124.9,23.8,4,muito bom,muito bom a entrega dentro do prazo
esporte_lazer,1,81.9,23.5,5,Produto e entrega nota 10,Muito bom! recomendo.
brinquedos,1,109.9,23.35,5,Muito bom,Foi muito bom fazer a compra
utilidades_domesticas,1,219.0,27.04,5,recomendo,"Gostei muito muito do atendimento, cumpriu tudo que prometeu"
relogios_presentes,1,152.0,13.5,5,Bom,Não tenho
automotivo,1,49.9,13.01,5,Entregou rapidinho.,"Na foto parece emborrachada, mas é neoprene. Mas nada que diminua a qualidade do produto. protege bem contra o vento, muito confortável e o material é de qualidade. Recomendo"
relogios_presentes,1,219.0,16.41,5,Produto maravilhoso ,Produto maravilhoso lindo demais é ótimo custo.entrega antes do prazo previsto.parabens baratheon com esse é o 13 que compro relógios maravilhosos
utilidades_domesticas,1,159.49,20.37,4,Muito bom,Ótimo custo benefício 
utilidades_domesticas,1,159.49,32.24,4,Ótimo atendimento,Estão de parabéns 
utilidades_domesticas,1,159.49,63.14,4,Produto bom,Recomendo! /Qualidade e entrega dentro do prazo..
utilidades_domesticas,1,159.49,27.59,5,Excelente,Foi td muito rapido fiquei ate surpreso!
utilidades_domesticas,1,159.49,19.7,2,Já foi melhor!,Muita demora pra entregar o produto...
relogios_presentes,1,75.0,7.79,5,Recomendo,"o produto é de boa qualidade e chegou no dia seguinte ao pagamento, recomendo "
automotivo,1,39.9,15.38,4,top,bacana
esporte_lazer,1,252.0,19.64,5,100% ,Chegou bem antes da previsão de entrega.
telefonia,1,121.99,23.35,1,Devolução e troca,"Comprei um carregador Motorola turbopower 15W, mas chegou aqui em minhas mãos um carregador que não encaixa em nenhum Motorola, testei no Moto G4, G5 Plus e G5S Plus, e em nenhum deles o USB encaixou."
cama_mesa_banho,1,48.0,18.23,5,Excelente,"amei, material excelente
Embora esteja uma pendencia com as lojas Americana 
Não é porque houve um Deslize que vou dizer que é ruim
"
cama_mesa_banho,2,48.0,18.23,5,Excelente,"amei, material excelente
Embora esteja uma pendencia com as lojas Americana 
Não é porque houve um Deslize que vou dizer que é ruim
"
cama_mesa_banho,1,96.0,13.11,5,Super recomendado,Para minha cama box conjugado o tamanho foi perfeito e o produto de muita qualidade.
esporte_lazer,1,20.99,7.39,3,Faltou o cordão ,"Faltou o cordão , ao ligar para a empresa , disseram me que resolveriam , mas ,estou no aguardo. Mas é um bom item, farei trilha com ele "
papelaria,1,76.0,20.8,5,super recomendado,ótimo prduto
moveis_decoracao,1,80.0,22.27,1,Uma negação,"Falta de respeito com o cliente já faz mais de um mês que fiz a compra e até hoje não recebi meu produto, infelizmente nunca mais voltarei a comprar neste site."
eletrodomesticos,1,45.0,24.29,5,Agitador Consul,Ezcrlente
eletronicos,1,22.0,15.25,5,Muito bom ,Rapida entrega...bem antes da data
esporte_lazer,1,49.9,7.61,4,Encomenda perfeita.,"Minha opinião é que o produto que comprei, chegou no prazo ,muito bom.
Sem mais.
Obrigado."
esporte_lazer,1,49.9,7.61,5,Recomento,Ótimo vendedor .
utilidades_domesticas,1,28.99,8.95,5,Rapidez na entrega,O produto chegou muito rápido! E super bem embalado.
papelaria,1,105.0,49.11,3,Minha compra.,Essa mochila é muito boa conforme estava escrito e tudo. Esse produto é muito bom! Porém a caixa veio meia aberta e estava rasgada tbm. Só aceitei pq eu conferi se a mochila estava dentro MSM. 
ferramentas_jardim,1,664.0,38.41,1,Serviço de baixa qualidad,"Recebi o produto errado.
Comprei um Soprador para Pet e recebi um bebedouro para Pet com a NF em nome de outra pessoa"
esporte_lazer,1,799.0,94.16,1,Péssimo cartão de visita!,"Comprei esse produto para meu filho; como toda criança, ficou ansioso com a chegada na data prevista; ele ficou muito frustrado quando isso não aconteceu e eu estou constrangido com a situação."
utilidades_domesticas,1,149.97,15.93,5,Recomendo.,Entrega rápida e embalagem do produto bem cuidada.
consoles_games,1,69.99,18.59,5,Muito bom,Recomendo a compra nas lannister 
casa_construcao,1,35.28,16.32,2,Não recomendo o fornecedo,"Recebi produto diferente do que comprei. Comprei luminária branca fria e me entregaram neutra.
Trata-se de produto para instalação em meu cliente e vou perder o prazo para entrega do serviço."
casa_construcao,2,35.28,16.32,2,Não recomendo o fornecedo,"Recebi produto diferente do que comprei. Comprei luminária branca fria e me entregaram neutra.
Trata-se de produto para instalação em meu cliente e vou perder o prazo para entrega do serviço."
casa_construcao,3,35.28,16.32,2,Não recomendo o fornecedo,"Recebi produto diferente do que comprei. Comprei luminária branca fria e me entregaram neutra.
Trata-se de produto para instalação em meu cliente e vou perder o prazo para entrega do serviço."
fashion_roupa_masculina,1,65.0,18.33,4,Progresso ,Melhoria contínua 
papelaria,1,249.9,20.94,5,muito bom produto ,"Ficamos muito satisfeitos com o produto, atende às nossas necessidades com muita facilidade. Recomendo!"
utilidades_domesticas,1,78.99,53.3,5,Perfeita!,"Adorei!!!! Super bem acabada, versátil, pequena.... Comprei de presente para meu esposo, ele amou! Fora a entrega que foi super rápida. "
utilidades_domesticas,1,99.92,44.69,5,Recomendo,"O produto chegou muito antes do que eu esperava, três dias exatamente, da data da compra ate a chegada do produto."
cool_stuff,1,106.9,13.19,5,10,Ótimo 
utilidades_domesticas,1,390.0,23.17,5,OK,RECOMENDO
utilidades_domesticas,1,390.0,98.6,5,produto show,super recomendo produto profissional de qualidade
esporte_lazer,1,110.77,8.04,5,Recomen,super rápida a entrega
ferramentas_jardim,1,383.16,25.26,5,Recomendo,Produtos muito bem embalados e entregues dentro do prazo. 
ferramentas_jardim,2,383.16,25.26,5,Recomendo,Produtos muito bem embalados e entregues dentro do prazo. 
cama_mesa_banho,1,39.0,13.85,5,Parabéns continuem assim,Ja fiz duas compra pela internet nunca tive atraso sobre meu perdido so tenho agradece a vcs pela entrega obrigado 
fashion_bolsas_e_acessorios,1,19.9,34.2,1,não recomendo,"comprei o produto há mais 25 dias e ainda não chegou, sem mesmo ter qualquer informação sobre o seu encaminhamento."
fashion_bolsas_e_acessorios,2,24.9,68.39,1,não recomendo,"comprei o produto há mais 25 dias e ainda não chegou, sem mesmo ter qualquer informação sobre o seu encaminhamento."
utilidades_domesticas,1,14.7,18.23,5,Super recomendo,"excelente produto, excelente loja."
cool_stuff,1,49.9,11.37,5,Bom produto,Grande e confortável.
cool_stuff,1,49.9,23.15,5,Ótimo ,"Almofada perfeita😊
Me arrependi...de não ter comprado antes
👏👍"
informatica_acessorios,1,39.9,15.38,5,Recomendo a compra!,"Estou satisfeita com o vendedor,O produto foi entregue bem antes do prazo prazo previsto.
Recomendo "
informatica_acessorios,1,39.9,15.38,5,Dez,"Ótimo, foram muito prestativos !!."
fashion_bolsas_e_acessorios,1,19.9,15.21,5,Muito Bom!,Entrega Rápida!
construcao_ferramentas_construcao,1,65.85,13.12,5,rECOMENDO,pRODUTO DE BOA QUALIDADE. pRAZO CUMPRIDO. eXCELENTE
utilidades_domesticas,1,113.89,23.38,5,Fornecedor ótimo ,"Lindo como na foto.
Amei"
utilidades_domesticas,1,113.89,23.6,1,Não recebi ,Enviaram para origem em Blumenau e estão pedindo pra eu retirar lá. Impossível 
utilidades_domesticas,1,113.89,16.03,5,Perfeito,Não me canso de elogiar asbcmoradnque faço na lannister
utilidades_domesticas,2,113.89,16.03,5,Perfeito,Não me canso de elogiar asbcmoradnque faço na lannister
utilidades_domesticas,1,113.89,67.72,5,Super recomendo!,Produto de ótima qualidade e entrega perfeita.
utilidades_domesticas,2,113.89,67.72,5,Super recomendo!,Produto de ótima qualidade e entrega perfeita.
moveis_decoracao,1,30.24,52.48,5,Recomendo,Estou satisfeita 
cama_mesa_banho,1,89.9,23.21,5,super recomendo,É uma loja ótima para se comprar. As compras são entregues perfeitas e antes mesmo do prazo.
cama_mesa_banho,1,89.9,14.72,1,Tecido fino,"No mesmo dia que usei já encheu de bolinhas, fino demais "
cama_mesa_banho,1,89.9,38.88,2,Entrega de apenas uma cap,"Comprei duas unidades, mas na embalagem veio apenas uma, quero saber o que houve, pois paguei dois e recebi apenas um."
cama_mesa_banho,2,89.9,38.88,2,Entrega de apenas uma cap,"Comprei duas unidades, mas na embalagem veio apenas uma, quero saber o que houve, pois paguei dois e recebi apenas um."
cama_mesa_banho,1,89.9,14.72,5,super recomendo,"adorei o produto, muito bom"
cama_mesa_banho,3,68.5,9.75,1,não recomendo,Comprei 6 tapetes e só recebi 4. Estão faltando dois.
cama_mesa_banho,4,68.5,9.75,1,não recomendo,Comprei 6 tapetes e só recebi 4. Estão faltando dois.
cama_mesa_banho,5,68.5,9.75,1,não recomendo,Comprei 6 tapetes e só recebi 4. Estão faltando dois.
cama_mesa_banho,2,68.5,3.25,1,não recomendo,Comprei 6 tapetes e só recebi 4. Estão faltando dois.
cama_mesa_banho,1,68.5,3.25,1,não recomendo,Comprei 6 tapetes e só recebi 4. Estão faltando dois.
cama_mesa_banho,6,68.5,3.25,1,não recomendo,Comprei 6 tapetes e só recebi 4. Estão faltando dois.
moveis_escritorio,1,159.99,44.89,1,Estou aguardando.,"Comprei 5 cadeiras e recebi 3. 
Estou aguardando as 2 cadeiras restantes do pedido. "
moveis_escritorio,2,159.99,44.89,1,Estou aguardando.,"Comprei 5 cadeiras e recebi 3. 
Estou aguardando as 2 cadeiras restantes do pedido. "
moveis_escritorio,3,159.99,44.89,1,Estou aguardando.,"Comprei 5 cadeiras e recebi 3. 
Estou aguardando as 2 cadeiras restantes do pedido. "
moveis_escritorio,4,159.99,44.89,1,Estou aguardando.,"Comprei 5 cadeiras e recebi 3. 
Estou aguardando as 2 cadeiras restantes do pedido. "
moveis_escritorio,5,159.99,44.89,1,Estou aguardando.,"Comprei 5 cadeiras e recebi 3. 
Estou aguardando as 2 cadeiras restantes do pedido. "
esporte_lazer,1,58.9,22.12,1,Muito ruim,Não entrega.
esporte_lazer,1,245.0,48.38,5,Super recomendo,"Muito fácil de comprar, preço ótimo, nota 10"
cama_mesa_banho,1,599.99,23.11,1,Incompetência ,"Solicitei o cancelamento da compra após comprar, a nota fainda não tinha sido emitida e me retornaram no dia seguinte dizendo que não seria possível cancelar pois o produto já tinha sido despachado"
moveis_cozinha_area_de_servico_jantar_e_jardim,1,449.9,194.64,5,Faltando as peças Ripas,"Prezados, veio tudo certo e bem rápido. Porém estão faltando as peças Ripas. Com quem eu posso entrar em contato para ser enviado à peça. No aguardo. "
moveis_cozinha_area_de_servico_jantar_e_jardim,1,449.9,214.86,3,Produto mediano,"Chegou no prazo e é funcional. Porém, a madeira é um pouco sensível, tinham peças mal encaixadas e buracos para parafusos desalinhados. O tampo estava arranhado."
moveis_cozinha_area_de_servico_jantar_e_jardim,1,449.9,85.47,4,bom.,"O produto foi entregue antes do prazo, porém, está desmontado em caixas, como devo proceder para a solicitar a montagem. 
Aguardo, por favor, um retorno para as devidas providencias. 
Muito obrigado"
moveis_cozinha_area_de_servico_jantar_e_jardim,2,449.9,85.47,4,bom.,"O produto foi entregue antes do prazo, porém, está desmontado em caixas, como devo proceder para a solicitar a montagem. 
Aguardo, por favor, um retorno para as devidas providencias. 
Muito obrigado"
moveis_cozinha_area_de_servico_jantar_e_jardim,1,449.9,194.64,5,SUPER RECOMENDO,Produto entregue antes do prazo.
moveis_cozinha_area_de_servico_jantar_e_jardim,1,449.9,85.47,3,Sugestão ,O produto e bom mas o acabamento nem tanto.
moveis_decoracao,1,259.9,52.47,1,Pessimo,Quero fazer a devolução do produto inclusive já entrei com pedido já se passaram as 48 horas e até agora nem resposta tive. O produto veio com a altura diferente do anúncio e não quero ele.
moveis_decoracao,1,259.9,52.47,2,Tamanho ,"Faltou tamanho na descrição, acho q veio faltando peças, pois é muito baixa"
esporte_lazer,1,229.99,24.15,5,Garantia total ,Entrega antes do prazo 
moveis_decoracao,1,45.99,8.88,5,Excelente,"Entregaram em um prazo incrível , comprei no Sábado , segunda esta em casa, muito surpreendente , parabéns , recomendo a todos ."
moveis_decoracao,2,45.99,8.88,5,Excelente,"Entregaram em um prazo incrível , comprei no Sábado , segunda esta em casa, muito surpreendente , parabéns , recomendo a todos ."
bebes,1,169.9,29.37,2,Produto Frágil ,"Lindas peças, porém muito frágeis. "
cama_mesa_banho,1,149.0,21.68,1,Produto veio errado ,"Comprei o kit de 3 peças, cobre leito com capa de travesseiro, só recebi o cobertor e na cor errada.
"
relogios_presentes,1,29.0,37.11,5,Sensacionalmente Recomend,O produto é realmente sensacional. Aprovada a compra! Minha filha amou!!!
moveis_escritorio,1,149.94,57.31,3,Bom,"Recebi o produto excelente condições , antes do prazo previsto, mas houve divergência na cor .
Não solicitei a troca para evitar transtornos e demora de ter o produto."
moveis_escritorio,1,149.94,57.26,1,pessima, produto ja foi devolvido 1 vez por entrega com peças errad assim estornaram o valor para realizar outr compra retornei a compra do mesmo vendedor a cadeira veio correta desta vz porem n veio parafus
bebidas,1,11.0,7.87,4,Muito bom,"O produto chegou antes do prazo previsto,"
